ENST00000529533	NM_001135091.1	MUC15
ENST00000397910	NM_024690.2	MUC16
ENST00000306151	NM_001040105.1	MUC17
ENST00000368392	NM_001204287.1	MUC1
ENST00000320736	NM_152673.2	MUC20
ENST00000376296	NM_001010909.2	MUC21
ENST00000561890	NM_001198815.1	MUC22
ENST00000441003	NM_002457.2	MUC2
ENST00000463781	NM_018406.6	MUC4
ENST00000529681	NM_002458.2	MUC5B
ENST00000421673	NM_005961.2	MUC6
ENST00000304887	NM_152291.2	MUC7
ENST00000308796	NM_058173.2	MUCL1
ENST00000264198	NM_024544.2	MUL1
ENST00000357175	NM_001171020.1	MUM1L1
ENST00000591806	NM_032853.3	MUM1
ENST00000307584	NM_001018116.2	MURC
ENST00000308110	NM_025128.4	MUS81
ENST00000374448	NM_005592.3	MUSK
ENST00000274813	NM_000255.3	MUT
ENST00000450313	NM_001128425.1	MUTYH
ENST00000301012	NM_002461.1	MVD
ENST00000228510	NM_001114185.1	MVK
ENST00000357402	NM_005115.4	MVP
ENST00000455164	NM_001178046.1	MX1
ENST00000330714	NM_002463.1	MX2
ENST00000264444	NM_002357.3	MXD1
ENST00000439742	NM_031300.3	MXD3
ENST00000337190	NM_006454.2	MXD4
ENST00000332674	NM_130439.3	MXI1
ENST00000217939	NM_015419.3	MXRA5
ENST00000355797	NM_001008528.1	MXRA7
ENST00000309212	NM_032348.2	MXRA8
ENST00000409745	NM_001145113.2	MYADML2
ENST00000336967	NM_001020820.1	MYADM
ENST00000381556	NM_001105538.1	MYBBP1A
ENST00000522677	NM_001080416.2	MYBL1
ENST00000217026	NM_002466.3	MYBL2
ENST00000341911	NM_001130173.1	MYB
ENST00000452455	NM_001254718.1	MYBPC1
ENST00000357701	NM_004533.3	MYBPC2
ENST00000545968	NM_000256.3	MYBPC3
ENST00000357155	NM_001010985.2	MYBPHL
ENST00000255416	NM_004997.2	MYBPH
ENST00000407578	NM_015057.4	MYCBP2
ENST00000323776	NM_032133.4	MYCBPAP
ENST00000397572	NM_012333.4	MYCBP
ENST00000397332	NM_001033082.2	MYCL1
ENST00000377970	NM_002467.4	MYC
ENST00000281043	NM_005378.4	MYCN
ENST00000367245	NM_025107.2	MYCT1
ENST00000396334	NM_002468.4	MYD88
ENST00000324324	NM_016132.3	MYEF2
ENST00000307266	NM_138336.1	MYEOV2
ENST00000308946	NM_138768.2	MYEOV
ENST00000228644	NM_005593.2	MYF5
ENST00000228641	NM_002469.2	MYF6
ENST00000269243	NM_005964.3	MYH10
ENST00000396324	NM_001040114.1	MYH11
ENST00000252172	NM_003802.2	MYH13
ENST00000601313	NM_001145809.1	MYH14
ENST00000273353	NM_014981.1	MYH15
ENST00000226207	NM_005963.3	MYH1
ENST00000397183	NM_001100112.1	MYH2
ENST00000583535	NM_002470.3	MYH3
ENST00000255381	NM_017533.2	MYH4
ENST00000405093	NM_002471.3	MYH6
ENST00000262873	NM_020884.3	MYH7B
ENST00000355349	NM_000257.2	MYH7
ENST00000403437	NM_002472.2	MYH8
ENST00000216181	NM_002473.4	MYH9
ENST00000223167	NM_138403.4	MYL10
ENST00000217652	NM_006471.2	MYL12A
ENST00000237500	NM_033546.3	MYL12B
ENST00000352451	NM_079420.2	MYL1
ENST00000228841	NM_000432.3	MYL2
ENST00000292327	NM_000258.2	MYL3
ENST00000354968	NM_001002841.1	MYL4
ENST00000400159	NM_002477.1	MYL5
ENST00000550443	NM_002475.4	MYL6B
ENST00000547649	NM_079423.3	MYL6
ENST00000223364	NM_021223.2	MYL7
ENST00000279022	NM_006097.4	MYL9
ENST00000356840	NM_013262.3	MYLIP
ENST00000375985	NM_033118.3	MYLK2
ENST00000394809	NM_182493.2	MYLK3
ENST00000274643	NM_001012418.3	MYLK4
ENST00000360304	NM_053025.3	MYLK
ENST00000322861	NM_013292.3	MYLPF
ENST00000544106	NM_001185119.1	MYNN
ENST00000513610	NM_012334.2	MYO10
ENST00000205890	NM_016239.3	MYO15A
ENST00000356711	NM_015011.1	MYO16
ENST00000527372	NM_078471.3	MYO18A
ENST00000335473	NM_032608.5	MYO18B
ENST00000431794	NM_001163735.1	MYO19
ENST00000300119	NM_005379.3	MYO1A
ENST00000392318	NM_001130158.1	MYO1B
ENST00000359786	NM_001080779.1	MYO1C
ENST00000318217	NM_015194.1	MYO1D
ENST00000288235	NM_004998.3	MYO1E
ENST00000338257	NM_012335.3	MYO1F
ENST00000258787	NM_033054.2	MYO1G
ENST00000431443	NM_001101421.3	MYO1H
ENST00000265944	NM_017433.4	MYO3A
ENST00000408978	NM_138995.4	MYO3B
ENST00000399231	NM_000259.3	MYO5A
ENST00000285039	NM_001080467.2	MYO5B
ENST00000261839	NM_018728.3	MYO5C
ENST00000369977	NM_004999.3	MYO6
ENST00000409709	NM_000260.3	MYO7A
ENST00000428314	NM_001080527.1	MYO7B
ENST00000356056	NM_006901.3	MYO9A
ENST00000595618	NM_004145.3	MYO9B
ENST00000425538	NM_153604.2	MYOCD
ENST00000037502	NM_000261.1	MYOC
ENST00000250003	NM_002478.4	MYOD1
ENST00000359263	NM_013451.3	MYOF
ENST00000241651	NM_002479.5	MYOG
ENST00000356443	NM_003803.3	MYOM1
ENST00000262113	NM_003970.2	MYOM2
ENST00000374434	NM_152372.3	MYOM3
ENST00000239926	NM_006790.2	MYOT
ENST00000359322	NM_021245.3	MYOZ1
ENST00000307128	NM_016599.4	MYOZ2
ENST00000297130	NM_133371.4	MYOZ3
ENST00000358913	NM_032578.3	MYPN
ENST00000322217	NM_001012643.2	MYPOP
ENST00000302541	NM_015460.2	MYRIP
ENST00000472487	NM_001085487.2	MYSM1
ENST00000399161	NM_015025.2	MYT1L
ENST00000328439	NM_004535.2	MYT1
ENST00000302125	NM_016459.3	MZB1
ENST00000599369	NM_003422.2	MZF1
ENST00000377818	NM_001071775.2	MZT1
ENST00000309451	NM_001085365.1	MZT2A
ENST00000281871	NM_025029.3	MZT2B
ENST00000262384	NM_153029.3	N4BP1
ENST00000380130	NM_052818.2	N4BP2L1
ENST00000399396	NM_033111.4	N4BP2L2
ENST00000261435	NM_018177.4	N4BP2
ENST00000274605	NM_015111.1	N4BP3
ENST00000303775	NM_013240.4	N6AMT1
ENST00000382754	NM_174928.1	N6AMT2
ENST00000464845	NM_003491.3	NAA10
ENST00000286794	NM_032693.2	NAA11
ENST00000296543	NM_057175.3	NAA15
ENST00000379406	NM_024561.4	NAA16
ENST00000334982	NM_016100.4	NAA20
ENST00000261745	NM_024953.3	NAA25
ENST00000556492	NM_001011713.2	NAA30
ENST00000361671	NM_024635.3	NAA35
ENST00000249299	NM_016200.4	NAA38
ENST00000377793	NM_024771.2	NAA40
ENST00000240922	NM_025146.2	NAA50
ENST00000610180	NM_001083600.1	NAA60
ENST00000286733	NM_014435.3	NAAA
ENST00000534061	NM_005467.3	NAALAD2
ENST00000358658	NM_005468.2	NAALADL1
ENST00000454872	NM_207015.2	NAALADL2
ENST00000337386	NM_005966.3	NAB1
ENST00000300131	NM_005967.3	NAB2
ENST00000521764	NM_199290.3	NACA2
ENST00000490531	NM_001146334.1	NACAD
ENST00000454682	NM_001113203.2	NACA
ENST00000292431	NM_052876.3	NACC1
ENST00000277554	NM_144653.4	NACC2
ENST00000381937	NM_001085411.1	NADKD1
ENST00000378625	NM_001198994.1	NADK
ENST00000319023	NM_018161.4	NADSYN1
ENST00000359087	NM_003905.3	NAE1
ENST00000274054	NM_138386.2	NAF1
ENST00000396398	NM_000262.2	NAGA
ENST00000455662	NM_017567.4	NAGK
ENST00000225927	NM_000263.3	NAGLU
ENST00000312251	NM_016256.3	NAGPA
ENST00000293404	NM_153006.2	NAGS
ENST00000373078	NM_197956.3	NAIF1
ENST00000517649	NM_004536.2	NAIP
ENST00000251127	NM_052867.2	NALCN
ENST00000222553	NM_005746.2	NAMPT
ENST00000382119	NM_001145465.1	NANOGNB
ENST00000229307	NM_024865.2	NANOG
ENST00000425699	NM_199461.2	NANOS1
ENST00000341294	NM_001029861.2	NANOS2
ENST00000397555	NM_001098622.2	NANOS3
ENST00000304788	NM_152667.2	NANP
ENST00000210444	NM_018946.3	NANS
ENST00000261182	NM_004537.4	NAP1L1
ENST00000373517	NM_021963.3	NAP1L2
ENST00000373079	NM_004538.5	NAP1L3
ENST00000380542	NM_005969.3	NAP1L4
ENST00000323061	NM_153757.2	NAP1L5
ENST00000263354	NM_003827.3	NAPA
ENST00000377026	NM_022080.2	NAPB
ENST00000341533	NM_001122838.1	NAPEPLD
ENST00000322897	NM_003826.2	NAPG
ENST00000426292	NM_145201.4	NAPRT1
ENST00000253719	NM_004851.1	NAPSA
ENST00000251588	NM_022493.1	NARFL
ENST00000309794	NM_012336.3	NARF
ENST00000261520	NM_024611.5	NARG2
ENST00000281038	NM_024678.5	NARS2
ENST00000256854	NM_004539.3	NARS
ENST00000350030	NM_002482.3	NASP
ENST00000257829	NM_024662.2	NAT10
ENST00000205194	NM_020378.3	NAT14
ENST00000300303	NM_198571.2	NAT16
ENST00000545197	NM_001160176.1	NAT1
ENST00000286479	NM_000015.2	NAT2
ENST00000272425	NM_016347.2	NAT8B
ENST00000423729	NM_178557.3	NAT8L
ENST00000272425	NM_003960.3	NAT8
ENST00000357814	NM_015654.3	NAT9
ENST00000367296	NM_020443.4	NAV1
ENST00000396087	NM_001244963.1	NAV2
ENST00000536525	NM_014903.4	NAV3
ENST00000281513	NM_015909.3	NBAS
ENST00000449802	NM_001114132.1	NBEAL1
ENST00000450053	NM_015175.2	NBEAL2
ENST00000400445	NM_015678.4	NBEA
ENST00000289749	NM_182744.3	NBL1
ENST00000265433	NM_002485.4	NBN
ENST00000342960	NM_001039703.5	NBPF10
ENST00000605317	NM_183372.4	NBPF11
ENST00000369187	NM_173638.4	NBPF15
ENST00000417839	NM_001102663.1	NBPF16
ENST00000430580	NM_017940.4	NBPF1
ENST00000318249	NM_032264.4	NBPF3
ENST00000415641	NM_001143989.2	NBPF4
ENST00000370040	NM_001143987.1	NBPF6
ENST00000414710	NM_001047980.2	NBPF7
ENST00000590996	NM_005899.3	NBR1
ENST00000395923	NM_001040627.1	NCALD
ENST00000316851	NM_181351.4	NCAM1
ENST00000400546	NM_004540.3	NCAM2
ENST00000252575	NM_004386.2	NCAN
ENST00000315579	NM_014865.3	NCAPD2
ENST00000534548	NM_015261.2	NCAPD3
ENST00000356309	NM_017760.5	NCAPG2
ENST00000251496	NM_022346.4	NCAPG
ENST00000420993	NM_001185011.1	NCAPH2
ENST00000240423	NM_015341.4	NCAPH
ENST00000375147	NM_002486.4	NCBP1
ENST00000321256	NM_007362.3	NCBP2
ENST00000339852	NM_001001414.1	NCCRP1
ENST00000356090	NM_001014839.1	NCDN
ENST00000538775	NM_001146276.1	NCEH1
ENST00000289473	NM_000265.5	NCF1
ENST00000367536	NM_001127651.2	NCF2
ENST00000248899	NM_000631.4	NCF4
ENST00000288986	NM_006153.4	NCK1
ENST00000393349	NM_001004720.2	NCK2
ENST00000293373	NM_005337.4	NCKAP1L
ENST00000360982	NM_205842.2	NCKAP1
ENST00000335999	NM_001037806.3	NCKAP5L
ENST00000409261	NM_207363.2	NCKAP5
ENST00000294129	NM_016453.3	NCKIPSD
ENST00000322723	NM_005381.2	NCL
ENST00000246117	NM_020170.3	NCLN
ENST00000348332	NM_003743.4	NCOA1
ENST00000452400	NM_006540.2	NCOA2
ENST00000372004	NM_181659.2	NCOA3
ENST00000452682	NM_001145260.1	NCOA4
ENST00000290231	NM_020967.2	NCOA5
ENST00000359003	NM_014071.3	NCOA6
ENST00000392477	NM_181782.4	NCOA7
ENST00000268712	NM_006311.3	NCOR1
ENST00000356219	NM_006312.5	NCOR2
ENST00000291890	NM_004829.6	NCR1
ENST00000373089	NM_004828.3	NCR2
ENST00000340027	NM_147130.2	NCR3
ENST00000372398	NM_014286.3	NCS1
ENST00000294785	NM_015331.2	NCSTN
ENST00000261597	NM_006101.2	NDC80
ENST00000396354	NM_017668.2	NDE1
ENST00000334527	NM_030808.4	NDEL1
ENST00000253814	NM_030571.3	NDFIP1
ENST00000218652	NM_019080.2	NDFIP2
ENST00000379692	NM_024574.3	NDNF
ENST00000332303	NM_138704.3	NDNL2
ENST00000331837	NM_002487.2	NDN
ENST00000344894	NM_014434.2	NDOR1
ENST00000378062	NM_000266.3	NDP
ENST00000323851	NM_006096.3	NDRG1
ENST00000397851	NM_201539.1	NDRG2
ENST00000349004	NM_032013.3	NDRG3
ENST00000258187	NM_020465.3	NDRG4
ENST00000261797	NM_001543.4	NDST1
ENST00000299641	NM_003635.3	NDST2
ENST00000296499	NM_004784.2	NDST3
ENST00000264363	NM_022569.1	NDST4
ENST00000252711	NM_004544.3	NDUFA10
ENST00000418389	NM_001193375.1	NDUFA11
ENST00000327772	NM_018838.4	NDUFA12
ENST00000371437	NM_004541.3	NDUFA1
ENST00000252102	NM_002488.4	NDUFA2
ENST00000393825	NM_020142.3	NDUFA4L2
ENST00000339600	NM_002489.3	NDUFA4
ENST00000355749	NM_005000.2	NDUFA5
ENST00000498737	NM_002490.3	NDUFA6
ENST00000301457	NM_005001.3	NDUFA7
ENST00000373768	NM_014222.2	NDUFA8
ENST00000266544	NM_005002.4	NDUFA9
ENST00000007516	NM_005003.2	NDUFAB1
ENST00000260361	NM_016013.3	NDUFAF1
ENST00000296597	NM_174889.4	NDUFAF2
ENST00000326925	NM_199069.1	NDUFAF3
ENST00000316149	NM_014165.3	NDUFAF4
ENST00000268668	NM_004548.2	NDUFB10
ENST00000276062	NM_019056.6	NDUFB11
ENST00000329559	NM_004545.3	NDUFB1
ENST00000247866	NM_004546.2	NDUFB2
ENST00000237889	NM_002491.2	NDUFB3
ENST00000184266	NM_004547.5	NDUFB4
ENST00000259037	NM_002492.3	NDUFB5
ENST00000379847	NM_002493.4	NDUFB6
ENST00000215565	NM_004146.5	NDUFB7
ENST00000299166	NM_005004.2	NDUFB8
ENST00000276689	NM_005005.2	NDUFB9
ENST00000539387	NM_001184990.1	NDUFC1
ENST00000530054	NM_001203261.1	NDUFC2-KCTD14
ENST00000455934	NM_001199984.1	NDUFS1
ENST00000392179	NM_001166159.1	NDUFS2
ENST00000263774	NM_004551.2	NDUFS3
ENST00000296684	NM_002495.2	NDUFS4
ENST00000372967	NM_001184979.1	NDUFS5
ENST00000274137	NM_004553.4	NDUFS6
ENST00000233627	NM_024407.4	NDUFS7
ENST00000313468	NM_002496.3	NDUFS8
ENST00000322776	NM_007103.3	NDUFV1
ENST00000318388	NM_021074.4	NDUFV2
ENST00000354250	NM_021075.3	NDUFV3
ENST00000377122	NM_006393.2	NEBL
ENST00000397345	NM_001164508.1	NEB
ENST00000417640	NM_022351.4	NECAB1
ENST00000305202	NM_019065.2	NECAB2
ENST00000375238	NM_031231.3	NECAB3
ENST00000339754	NM_015509.3	NECAP1
ENST00000443980	NM_001145277.1	NECAP2
ENST00000429527	NM_001135176.1	NEDD1
ENST00000400345	NM_001144967.2	NEDD4L
ENST00000338963	NM_198400.2	NEDD4
ENST00000534348	NM_001199823.1	NEDD8-MDP1
ENST00000379446	NM_006403.3	NEDD9
ENST00000310624	NM_021076.3	NEFH
ENST00000437366	NM_005382.2	NEFM
ENST00000357731	NM_173808.2	NEGR1
ENST00000355059	NM_024608.3	NEIL1
ENST00000436750	NM_001135746.1	NEIL2
ENST00000264596	NM_018248.2	NEIL3
ENST00000341435	NM_199347.2	NEK10
ENST00000383366	NM_024800.4	NEK11
ENST00000507142	NM_001199397.1	NEK1
ENST00000366999	NM_002497.3	NEK2
ENST00000339406	NM_001146099.1	NEK3
ENST00000233027	NM_003157.4	NEK4
ENST00000355568	NM_199289.1	NEK5
ENST00000373600	NM_001145001.2	NEK6
ENST00000367385	NM_133494.2	NEK7
ENST00000268766	NM_178170.2	NEK8
ENST00000238616	NM_033116.4	NEK9
ENST00000371475	NM_001130969.1	NELF
ENST00000357134	NM_006157.3	NELL1
ENST00000437801	NM_001145107.1	NELL2
ENST00000545773	NM_004713.3	NEMF
ENST00000366988	NM_013349.4	NENF
ENST00000261908	NM_002499.3	NEO1
ENST00000368223	NM_006617.1	NES
ENST00000355029	NM_001047160.2	NET1
ENST00000583169	NM_001201465.1	NETO1
ENST00000562435	NM_018092.4	NETO2
ENST00000375631	NM_000434.3	NEU1
ENST00000233840	NM_005383.2	NEU2
ENST00000294064	NM_006656.5	NEU3
ENST00000407683	NM_001167600.1	NEU4
ENST00000369800	NM_001142651.1	NEURL1B
ENST00000372518	NM_080749.3	NEURL2
ENST00000399464	NM_032442.2	NEURL4
ENST00000369780	NM_004210.4	NEURL
ENST00000295108	NM_002500.4	NEUROD1
ENST00000302584	NM_006160.3	NEUROD2
ENST00000242994	NM_021191.2	NEUROD4
ENST00000297142	NM_022728.3	NEUROD6
ENST00000314744	NM_006161.2	NEUROG1
ENST00000313341	NM_024019.3	NEUROG2
ENST00000242462	NM_020999.3	NEUROG3
ENST00000334785	NM_144573.3	NEXN
ENST00000358273	NM_001042492.2	NF1
ENST00000338641	NM_000268.3	NF2
ENST00000329021	NM_145912.5	NFAM1
ENST00000339876	NM_001005388.2	NFASC
ENST00000432919	NM_138713.3	NFAT5
ENST00000329101	NM_172387.2	NFATC1
ENST00000320805	NM_032815.3	NFATC2IP
ENST00000396009	NM_173091.3	NFATC2
ENST00000346183	NM_173165.2	NFATC3
ENST00000413692	NM_001136022.1	NFATC4
ENST00000362042	NM_003204.2	NFE2L1
ENST00000397062	NM_006164.4	NFE2L2
ENST00000056233	NM_004289.6	NFE2L3
ENST00000435572	NM_001136023.2	NFE2
ENST00000371189	NM_001145512.1	NFIA
ENST00000380953	NM_001190737.1	NFIB
ENST00000443272	NM_001245002.1	NFIC
ENST00000297689	NM_005384.2	NFIL3
ENST00000397661	NM_002501.2	NFIX
ENST00000226574	NM_003998.3	NFKB1
ENST00000369966	NM_001077494.2	NFKB2
ENST00000216797	NM_020529.2	NFKBIA
ENST00000313582	NM_002503.4	NFKBIB
ENST00000396901	NM_139239.1	NFKBID
ENST00000275015	NM_004556.2	NFKBIE
ENST00000376148	NM_005007.3	NFKBIL1
ENST00000326172	NM_031419.3	NFKBIZ
ENST00000304521	NM_006165.3	NFRKB
ENST00000374092	NM_021100.4	NFS1
ENST00000410022	NM_001002755.2	NFU1
ENST00000379540	NM_002504.4	NFX1
ENST00000381538	NM_152995.5	NFXL1
ENST00000341376	NM_002505.4	NFYA
ENST00000240055	NM_006166.3	NFYB
ENST00000425457	NM_001142588.1	NFYC
ENST00000298352	NM_021257.3	NGB
ENST00000408901	NM_001042635.1	NGDN
ENST00000264051	NM_019850.2	NGEF
ENST00000369512	NM_002506.2	NGF
ENST00000299872	NM_014380.1	NGFRAP1
ENST00000172229	NM_002507.3	NGFR
ENST00000280700	NM_018297.3	NGLY1
ENST00000379095	NM_001033088.1	NGRN
ENST00000356853	NM_024782.2	NHEJ1
ENST00000302101	NM_005598.3	NHLH1
ENST00000320238	NM_005599.3	NHLH2
ENST00000340650	NM_198586.2	NHLRC1
ENST00000369301	NM_198514.3	NHLRC2
ENST00000379600	NM_001012754.3	NHLRC3
ENST00000540585	NM_176677.1	NHLRC4
ENST00000355257	NM_001003796.1	NHP2L1
ENST00000274606	NM_017838.3	NHP2
ENST00000343505	NM_001144060.1	NHSL1
ENST00000540800	NM_001013627.2	NHSL2
ENST00000380060	NM_198270.2	NHS
ENST00000273598	NM_032316.3	NICN1
ENST00000264187	NM_002508.2	NID1
ENST00000216286	NM_007361.3	NID2
ENST00000416651	NM_001136039.2	NIF3L1
ENST00000326035	NM_153361.3	NIM1
ENST00000375446	NM_004148.3	NINJ1
ENST00000305108	NM_016533.4	NINJ2
ENST00000278886	NM_025176.4	NINL
ENST00000245441	NM_020921.3	NIN
ENST00000254940	NM_016101.4	NIP7
ENST00000337435	NM_144599.4	NIPA1
ENST00000398013	NM_001008892.2	NIPA2
ENST00000295461	NM_207330.1	NIPAL1
ENST00000341166	NM_024759.1	NIPAL2
ENST00000374399	NM_020448.4	NIPAL3
ENST00000311946	NM_001099287.1	NIPAL4
ENST00000282516	NM_133433.3	NIPBL
ENST00000216121	NM_003634.3	NIPSNAP1
ENST00000374762	NM_018376.2	NIPSNAP3B
ENST00000345716	NM_007184.3	NISCH
ENST00000368009	NM_005600.2	NIT1
ENST00000394140	NM_020202.4	NIT2
ENST00000373736	NM_024522.2	NKAIN1
ENST00000368417	NM_001040214.1	NKAIN2
ENST00000523211	NM_173688.2	NKAIN3
ENST00000370316	NM_152864.3	NKAIN4
ENST00000343684	NM_001007531.2	NKAPL
ENST00000371410	NM_024528.3	NKAP
ENST00000268459	NM_033119.4	NKD1
ENST00000296849	NM_033120.3	NKD2
ENST00000221978	NM_005601.3	NKG7
ENST00000425478	NM_020345.3	NKIRAS1
ENST00000393885	NM_001144927.1	NKIRAS2
ENST00000317951	NM_198478.3	NKPD1
ENST00000542113	NM_001173487.1	NKRF
ENST00000232978	NM_005385.3	NKTR
ENST00000451024	NM_001146340.1	NKX1-2
ENST00000354822	NM_001079668.2	NKX2-1
ENST00000377142	NM_002509.3	NKX2-2
ENST00000344586	NM_145285.2	NKX2-3
ENST00000351817	NM_033176.1	NKX2-4
ENST00000329198	NM_004387.3	NKX2-5
ENST00000325017	NM_001136271.2	NKX2-6
ENST00000258829	NM_014360.2	NKX2-8
ENST00000380871	NM_006167.3	NKX3-1
ENST00000382438	NM_001189.3	NKX3-2
ENST00000295886	NM_006168.2	NKX6-1
ENST00000368592	NM_177400.2	NKX6-2
ENST00000524115	NM_152568.2	NKX6-3
ENST00000442241	NM_018096.3	NLE1
ENST00000457714	NM_014932.3	NLGN1
ENST00000302926	NM_020795.3	NLGN2
ENST00000358741	NM_181303.1	NLGN3
ENST00000381095	NM_181332.1	NLGN4X
ENST00000355905	NM_014893.4	NLGN4Y
ENST00000407008	NM_016231.4	NLK
ENST00000380985	NM_020726.4	NLN
ENST00000301749	NM_178844.2	NLRC3
ENST00000360906	NM_001199139.1	NLRC4
ENST00000262510	NM_032206.4	NLRC5
ENST00000328600	NM_176821.3	NLRP10
ENST00000443188	NM_145007.3	NLRP11
ENST00000324134	NM_144687.3	NLRP12
ENST00000342929	NM_176810.2	NLRP13
ENST00000299481	NM_176822.3	NLRP14
ENST00000345221	NM_033004.3	NLRP1
ENST00000543010	NM_001174081.1	NLRP2
ENST00000391828	NM_001079821.2	NLRP3
ENST00000301295	NM_134444.4	NLRP4
ENST00000390649	NM_153447.4	NLRP5
ENST00000312165	NM_138329.2	NLRP6
ENST00000448121	NM_001127255.1	NLRP7
ENST00000291971	NM_176811.2	NLRP8
ENST00000332836	NM_176820.2	NLRP9
ENST00000292199	NM_024618.2	NLRX1
ENST00000394588	NM_205858.1	NMB
ENST00000258042	NM_002511.2	NMBR
ENST00000351193	NM_015938.3	NMD3
ENST00000393198	NM_001018136.2	NME1-NME2
ENST00000219302	NM_002513.2	NME3
ENST00000219479	NM_005009.2	NME4
ENST00000265191	NM_003551.2	NME5
ENST00000421967	NM_005793.3	NME6
ENST00000367811	NM_013330.3	NME7
ENST00000383180	NM_178130.2	NME9
ENST00000243346	NM_004688.2	NMI
ENST00000377205	NM_022787.3	NMNAT1
ENST00000287713	NM_015039.3	NMNAT2
ENST00000339837	NM_178177.3	NMNAT3
ENST00000283429	NM_020677.3	NMRAL1
ENST00000376865	NM_001011717.1	NMS
ENST00000258960	NM_021079.3	NMT1
ENST00000378165	NM_004808.2	NMT2
ENST00000264218	NM_006681.2	NMU
ENST00000305141	NM_006056.4	NMUR1
ENST00000255262	NM_020167.4	NMUR2
ENST00000062104	NM_005386.2	NNAT
ENST00000299964	NM_006169.2	NNMT
ENST00000344920	NM_182977.2	NNT
ENST00000264230	NM_032313.2	NOA1
ENST00000268802	NM_014062.2	NOB1
ENST00000467773	NM_001080413.3	NOBOX
ENST00000327044	NM_015658.3	NOC2L
ENST00000371361	NM_022451.9	NOC3L
ENST00000330579	NM_024078.1	NOC4L
ENST00000222823	NM_006092.2	NOD1
ENST00000300589	NM_022162.1	NOD2
ENST00000287139	NM_018055.4	NODAL
ENST00000332822	NM_005450.4	NOG
ENST00000381685	NM_024894.3	NOL10
ENST00000253247	NM_015462.3	NOL11
ENST00000359114	NM_024313.2	NOL12
ENST00000268605	NM_001185057.2	NOL3
ENST00000261592	NM_003787.4	NOL4
ENST00000297990	NM_022917.4	NOL6
ENST00000451315	NM_016167.3	NOL7
ENST00000442668	NM_017948.5	NOL8
ENST00000377705	NM_024654.4	NOL9
ENST00000605788	NM_004741.3	NOLC1
ENST00000275820	NM_138400.1	NOM1
ENST00000287667	NM_014287.3	NOMO1
ENST00000381474	NM_001004060.1	NOMO2
ENST00000399336	NM_001004067.3	NOMO3
ENST00000373841	NM_001145409.1	NONO
ENST00000328848	NM_018648.3	NOP10
ENST00000314262	NM_003703.1	NOP14
ENST00000510123	NM_016391.5	NOP16
ENST00000322166	NM_006170.3	NOP2
ENST00000329276	NM_006392.3	NOP56
ENST00000264279	NM_015934.3	NOP58
ENST00000361897	NM_014697.2	NOS1AP
ENST00000317775	NM_001204218.1	NOS1
ENST00000313735	NM_000625.4	NOS2
ENST00000297494	NM_000603.4	NOS3
ENST00000391853	NM_015953.4	NOSIP
ENST00000317647	NM_001039724.3	NOSTRIN
ENST00000277541	NM_017617.3	NOTCH1
ENST00000362074	NM_203458.4	NOTCH2NL
ENST00000256646	NM_024408.3	NOTCH2
ENST00000263388	NM_000435.2	NOTCH3
ENST00000375023	NM_004557.3	NOTCH4
ENST00000398468	NM_001134462.1	NOTO
ENST00000409678	NM_178493.5	NOTUM
ENST00000539517	NM_002515.2	NOVA1
ENST00000263257	NM_002516.2	NOVA2
ENST00000259526	NM_002514.3	NOV
ENST00000372966	NM_007052.4	NOX1
ENST00000159060	NM_015718.2	NOX3
ENST00000535633	NM_016931.3	NOX4
ENST00000388866	NM_024505.3	NOX5
ENST00000341349	NM_006647.1	NOXA1
ENST00000354249	NM_172168.2	NOXO1
ENST00000380835	NM_001113475.2	NOXRED1
ENST00000449844	NM_002517.2	NPAS1
ENST00000335681	NM_002518.3	NPAS2
ENST00000346562	NM_001164749.1	NPAS3
ENST00000311034	NM_178864.3	NPAS4
ENST00000278612	NM_002519.2	NPAT
ENST00000333383	NM_148896.3	NPB
ENST00000331251	NM_005285.3	NPBWR1
ENST00000369768	NM_005286.2	NPBWR2
ENST00000289547	NM_013389.2	NPC1L1
ENST00000269228	NM_000271.4	NPC1
ENST00000555619	NM_006432.3	NPC2
ENST00000371601	NM_015392.3	NPDC1
ENST00000356091	NM_024663.3	NPEPL1
ENST00000322157	NM_006310.3	NPEPPS
ENST00000267017	NM_003717.2	NPFF
ENST00000277942	NM_022146.4	NPFFR1
ENST00000308744	NM_004885.2	NPFFR2
ENST00000445609	NM_001128178.1	NPHP1
ENST00000337331	NM_153240.4	NPHP3
ENST00000378156	NM_015102.3	NPHP4
ENST00000378910	NM_004646.3	NPHS1
ENST00000367615	NM_014625.2	NPHS2
ENST00000448012	NM_130464.2	NPIPL3
ENST00000328085	NM_006985.2	NPIP
ENST00000367553	NM_030769.2	NPL
ENST00000331134	NM_017921.2	NPLOC4
ENST00000296930	NM_002520.6	NPM1
ENST00000289820	NM_182795.1	NPM2
ENST00000370110	NM_006993.2	NPM3
ENST00000427316	NM_001184691.1	NPNT
ENST00000376480	NM_006172.3	NPPA
ENST00000376468	NM_002521.2	NPPB
ENST00000409852	NM_024409.2	NPPC
ENST00000368680	NM_000906.3	NPR1
ENST00000342694	NM_003995.3	NPR2
ENST00000265074	NM_001204375.1	NPR3
ENST00000232501	NM_006545.4	NPRL2
ENST00000399953	NM_001077350.2	NPRL3
ENST00000398023	NM_001030013.1	NPS
ENST00000360581	NM_207172.1	NPSR1
